"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2015"	"2015"	1	20979520	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2016"	"2016"	5	20948655	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2017"	"2017"	2	20973213	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2018"	"2018"	2	20974830	Unreliable
"Total"	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"			32	418901362	0.0
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"1999"	"1999"	1	20911542	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2000"	"2000"	1	21043474	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2002"	"2002"	2	21062681	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2005"	"2005"	3	20779364	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2007"	"2007"	1	20744888	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2008"	"2008"	4	20779295	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2010"	"2010"	3	20969500	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2012"	"2012"	1	21026407	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2013"	"2013"	1	21061497	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2014"	"2014"	4	21029648	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2015"	"2015"	1	20979520	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2016"	"2016"	5	20948655	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2017"	"2017"	2	20973213	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2018"	"2018"	3	20974830	Unreliable
"Total"	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"			32	418901362	0.0
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"1999"	"1999"	1	20911542	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2001"	"2001"	1	21076273	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2014"	"2014"	1	21029648	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2018"	"2018"	1	20974830	Unreliable
"Total"	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"			4	418901362	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2001"	"2001"	1	21076273	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2004"	"2004"	1	20918980	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2008"	"2008"	1	20779295	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2013"	"2013"	1	21061497	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2018"	"2018"	1	20974830	Unreliable
"Total"	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"			5	418901362	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2000"	"2000"	1	21043474	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2001"	"2001"	1	21076273	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2006"	"2006"	1	20760709	Unreliable
	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2016"	"2016"	1	20948655	Unreliable
"Total"	"Male"	"M"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"			4	418901362	Unreliable
"Total"	"Male"	"M"	"5-14 years"	"5-14"					4463	418901362	1.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"1999"	"1999"	4	19815847	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2000"	"2000"	8	20078818	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2001"	"2001"	5	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2002"	"2002"	8	20956011	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2003"	"2003"	10	21208564	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2004"	"2004"	9	21514678	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2005"	"2005"	7	21788574	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2006"	"2006"	11	22007767	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2007"	"2007"	6	22144326	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2008"	"2008"	12	22246778	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2009"	"2009"	2	22312948	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2010"	"2010"	10	22317842	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2011"	"2011"	4	22431646	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2012"	"2012"	4	22512317	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2013"	"2013"	6	22525155	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2014"	"2014"	4	22523450	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2015"	"2015"	1	22465721	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2016"	"2016"	2	22292911	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2017"	"2017"	6	22149633	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2018"	"2018"	3	21976455	Unreliable
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"			122	435897164	0.0
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"1999"	"1999"	19	19815847	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2000"	"2000"	20	20078818	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2001"	"2001"	18	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2002"	"2002"	26	20956011	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2003"	"2003"	17	21208564	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2004"	"2004"	33	21514678	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2005"	"2005"	27	21788574	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2006"	"2006"	26	22007767	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2007"	"2007"	27	22144326	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2008"	"2008"	30	22246778	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2009"	"2009"	22	22312948	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2010"	"2010"	30	22317842	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2011"	"2011"	17	22431646	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2012"	"2012"	20	22512317	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2013"	"2013"	28	22525155	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2014"	"2014"	30	22523450	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2015"	"2015"	34	22465721	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2016"	"2016"	34	22292911	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2017"	"2017"	33	22149633	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2018"	"2018"	42	21976455	0.2
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"			533	435897164	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"1999"	"1999"	9	19815847	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2000"	"2000"	16	20078818	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2001"	"2001"	18	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2002"	"2002"	18	20956011	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2003"	"2003"	27	21208564	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2004"	"2004"	21	21514678	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2005"	"2005"	20	21788574	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2006"	"2006"	32	22007767	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2007"	"2007"	29	22144326	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2008"	"2008"	20	22246778	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2009"	"2009"	25	22312948	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2010"	"2010"	24	22317842	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2011"	"2011"	31	22431646	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2012"	"2012"	21	22512317	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2013"	"2013"	25	22525155	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2014"	"2014"	15	22523450	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2015"	"2015"	18	22465721	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2016"	"2016"	14	22292911	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2017"	"2017"	25	22149633	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2018"	"2018"	19	21976455	Unreliable
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"			427	435897164	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2000"	"2000"	1	20078818	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2001"	"2001"	1	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2002"	"2002"	1	20956011	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2004"	"2004"	1	21514678	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2007"	"2007"	2	22144326	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2008"	"2008"	1	22246778	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2009"	"2009"	3	22312948	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2012"	"2012"	2	22512317	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2013"	"2013"	2	22525155	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2014"	"2014"	1	22523450	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2015"	"2015"	1	22465721	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2016"	"2016"	1	22292911	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2017"	"2017"	1	22149633	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2018"	"2018"	1	21976455	Unreliable
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"			19	435897164	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"1999"	"1999"	58	19815847	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2000"	"2000"	59	20078818	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2001"	"2001"	69	20627723	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2002"	"2002"	63	20956011	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2003"	"2003"	64	21208564	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2004"	"2004"	85	21514678	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2005"	"2005"	81	21788574	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2006"	"2006"	69	22007767	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2007"	"2007"	100	22144326	0.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2008"	"2008"	80	22246778	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2009"	"2009"	105	22312948	0.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2010"	"2010"	107	22317842	0.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2011"	"2011"	111	22431646	0.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2012"	"2012"	118	22512317	0.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2013"	"2013"	125	22525155	0.6
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2014"	"2014"	87	22523450	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2015"	"2015"	78	22465721	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2016"	"2016"	84	22292911	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2017"	"2017"	90	22149633	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2018"	"2018"	83	21976455	0.4
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"			1716	435897164	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"1999"	"1999"	1	19815847	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2000"	"2000"	1	20078818	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2001"	"2001"	3	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2002"	"2002"	1	20956011	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2003"	"2003"	1	21208564	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2004"	"2004"	1	21514678	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2008"	"2008"	2	22246778	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2010"	"2010"	2	22317842	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2011"	"2011"	1	22431646	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2012"	"2012"	1	22512317	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2013"	"2013"	3	22525155	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2016"	"2016"	3	22292911	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2018"	"2018"	2	21976455	Unreliable
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to alcohol"	"X65"			22	435897164	0.0
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"1999"	"1999"	1	19815847	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2000"	"2000"	7	20078818	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2001"	"2001"	2	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2002"	"2002"	4	20956011	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2003"	"2003"	4	21208564	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2004"	"2004"	12	21514678	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2005"	"2005"	7	21788574	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2006"	"2006"	8	22007767	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2007"	"2007"	11	22144326	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2008"	"2008"	6	22246778	Unreliable
